id,year,stint,team,lg,g,ab,r,h,X2b,X3b,hr,rbi,sb,cs,bb,so,ibb,hbp,sh,sf,gidp,batting_average
vizcajo01,1997,1,SFN,NL,151,568,77,151,19,7,5,50.0,8.0,8.0,48,87.0,1.0,0.0,13.0,1.0,13.0,0.2658450704225352
walkela01,1997,1,COL,NL,153,568,143,208,46,4,49,130.0,33.0,8.0,78,90.0,14.0,14.0,0.0,4.0,15.0,0.36619718309859156
whitede03,1997,1,FLO,NL,74,265,37,65,13,1,6,34.0,13.0,5.0,32,65.0,2.0,7.0,0.0,4.0,3.0,0.24528301886792453
whitero02,1997,1,MON,NL,151,592,84,160,29,5,28,82.0,16.0,8.0,31,111.0,3.0,10.0,1.0,4.0,18.0,0.2702702702702703
wilkiri01,1997,1,SFN,NL,66,190,18,37,5,0,6,23.0,0.0,0.0,17,65.0,0.0,0.0,0.0,3.0,0.0,0.19473684210526315
womacto01,1997,1,PIT,NL,155,641,85,178,26,9,6,50.0,60.0,7.0,43,109.0,2.0,3.0,2.0,0.0,6.0,0.27769110764430577
worreti01,1997,1,SDN,NL,56,15,3,3,0,0,0,1.0,0.0,0.0,2,8.0,0.0,0.0,0.0,0.0,0.0,0.2
younger01,1997,1,COL,NL,118,468,78,132,29,6,6,45.0,32.0,12.0,57,37.0,0.0,5.0,8.0,5.0,16.0,0.28205128205128205
younger01,1997,2,LAN,NL,37,154,28,42,4,2,2,16.0,13.0,2.0,14,17.0,1.0,4.0,2.0,1.0,2.0,0.2727272727272727
zaungr01,1997,1,FLO,NL,58,143,21,43,10,2,2,20.0,1.0,0.0,26,18.0,4.0,2.0,1.0,0.0,3.0,0.3006993006993007
zeileto01,1997,1,LAN,NL,160,575,89,154,17,0,31,90.0,8.0,7.0,85,112.0,7.0,6.0,0.0,6.0,18.0,0.2678260869565217
aguilri01,1998,1,MIN,AL,68,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,
alomaro01,1998,1,BAL,AL,147,588,86,166,36,1,14,56.0,18.0,5.0,59,70.0,3.0,2.0,3.0,5.0,11.0,0.282312925170068
alomasa02,1998,1,CLE,AL,117,409,45,96,26,2,6,44.0,0.0,3.0,18,45.0,0.0,3.0,5.0,3.0,15.0,0.23471882640586797
alvarwi01,1998,1,TBA,AL,25,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,
anderbr01,1998,1,BAL,AL,133,479,84,113,28,3,18,51.0,21.0,7.0,75,78.0,1.0,15.0,4.0,1.0,7.0,0.2359081419624217
appieke01,1998,1,KCA,AL,3,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,
assenpa01,1998,1,CLE,AL,69,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,
baineha01,1998,1,BAL,AL,104,293,40,88,17,0,9,57.0,0.0,0.0,32,40.0,4.0,1.0,0.0,2.0,17.0,0.3003412969283277
belchti01,1998,1,KCA,AL,2,5,1,1,0,0,0,0.0,0.0,0.0,0,2.0,0.0,0.0,1.0,0.0,0.0,0.2
bellda01,1998,2,CLE,AL,107,340,37,89,21,2,10,41.0,0.0,4.0,22,54.0,4.0,2.0,1.0,5.0,8.0,0.26176470588235295
bellda01,1998,3,SEA,AL,21,80,11,26,8,0,0,8.0,0.0,0.0,5,8.0,0.0,0.0,0.0,0.0,3.0,0.325
benitar01,1998,1,BAL,AL,71,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,
boggswa01,1998,1,TBA,AL,123,435,51,122,23,4,7,52.0,3.0,2.0,46,54.0,6.0,0.0,0.0,2.0,13.0,0.28045977011494255
bordepa01,1998,1,CLE,AL,54,160,12,38,6,0,0,6.0,0.0,2.0,10,40.0,0.0,2.0,2.0,1.0,3.0,0.2375
bordimi01,1998,1,BAL,AL,151,465,59,121,29,1,13,51.0,6.0,7.0,39,65.0,0.0,10.0,15.0,4.0,13.0,0.26021505376344084
buhneja01,1998,1,SEA,AL,72,244,33,59,7,1,15,45.0,0.0,0.0,38,71.0,0.0,1.0,1.0,2.0,2.0,0.24180327868852458
burbada01,1998,1,CLE,AL,2,6,1,1,0,0,1,2.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666
burkejo03,1998,1,TEX,AL,1,3,1,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
candito01,1998,1,OAK,AL,1,1,0,1,1,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
cansejo01,1998,1,TOR,AL,151,583,98,138,26,0,46,107.0,29.0,17.0,65,159.0,5.0,6.0,0.0,4.0,7.0,0.2367066895368782
cartejo01,1998,1,BAL,AL,85,283,36,70,15,1,11,34.0,3.0,1.0,18,48.0,4.0,2.0,0.0,0.0,7.0,0.24734982332155478
charlno01,1998,1,BAL,AL,36,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,
clarkwi02,1998,1,TEX,AL,149,554,98,169,41,1,23,102.0,1.0,0.0,72,97.0,5.0,3.0,0.0,7.0,15.0,0.30505415162454874
claytro01,1998,2,TEX,AL,52,186,30,53,12,1,5,24.0,5.0,5.0,13,32.0,0.0,1.0,3.0,3.0,6.0,0.2849462365591398
clemero02,1998,1,TOR,AL,2,4,0,0,0,0,0,0.0,0.0,0.0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0
coneda01,1998,1,NYA,AL,1,3,1,0,0,0,0,1.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
coninje01,1998,1,KCA,AL,93,309,30,79,26,0,8,43.0,3.0,0.0,26,68.0,1.0,2.0,0.0,6.0,8.0,0.255663430420712
cordewi01,1998,1,CHA,AL,96,341,58,91,18,2,13,49.0,2.0,1.0,22,66.0,0.0,3.0,1.0,4.0,7.0,0.2668621700879765
davisch01,1998,1,NYA,AL,35,103,11,30,7,0,3,9.0,0.0,1.0,14,18.0,1.0,0.0,0.0,1.0,6.0,0.2912621359223301
daviser01,1998,1,BAL,AL,131,452,81,148,29,1,28,89.0,7.0,6.0,44,108.0,0.0,5.0,0.0,7.0,13.0,0.3274336283185841
delgaca01,1998,1,TOR,AL,142,530,94,155,43,1,38,115.0,3.0,0.0,73,139.0,13.0,11.0,0.0,6.0,8.0,0.29245283018867924
duceyro01,1998,1,SEA,AL,97,217,30,52,18,2,5,23.0,4.0,3.0,23,61.0,2.0,9.0,0.0,1.0,4.0,0.23963133640552994
dunstsh01,1998,1,CLE,AL,62,156,26,37,11,3,3,12.0,9.0,2.0,6,18.0,0.0,1.0,0.0,3.0,2.0,0.23717948717948717
easleda01,1998,1,DET,AL,153,594,84,161,38,2,27,100.0,15.0,5.0,39,112.0,2.0,16.0,0.0,2.0,8.0,0.27104377104377103
eckerde01,1998,1,BOS,AL,50,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,
edmonji01,1998,1,ANA,AL,154,599,115,184,42,1,25,91.0,7.0,5.0,57,114.0,7.0,1.0,1.0,1.0,16.0,0.3071786310517529
ericksc01,1998,1,BAL,AL,2,2,2,0,0,0,0,0.0,0.0,0.0,3,2.0,0.0,0.0,1.0,0.0,0.0,0.0
fasseje01,1998,1,SEA,AL,1,3,0,0,0,0,0,0.0,0.0,0.0,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
fernato01,1998,1,TOR,AL,138,486,71,156,36,2,9,72.0,13.0,8.0,45,53.0,5.0,11.0,3.0,6.0,11.0,0.32098765432098764
fettemi01,1998,1,OAK,AL,48,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,
fettemi01,1998,2,ANA,AL,12,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,
fieldce01,1998,1,ANA,AL,103,381,48,92,16,1,17,68.0,0.0,1.0,52,98.0,1.0,3.0,0.0,3.0,17.0,0.24146981627296588
fieldce01,1998,2,CLE,AL,14,35,1,5,1,0,0,0.0,0.0,0.0,1,13.0,0.0,1.0,0.0,0.0,1.0,0.14285714285714285
finlech01,1998,1,ANA,AL,2,4,0,0,0,0,0,0.0,0.0,0.0,0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
flahejo01,1998,1,TBA,AL,91,304,21,63,11,0,3,24.0,0.0,5.0,22,46.0,0.0,1.0,4.0,3.0,9.0,0.20723684210526316
fletcda01,1998,1,TOR,AL,124,407,37,115,23,1,9,52.0,0.0,0.0,25,39.0,7.0,6.0,1.0,7.0,19.0,0.28255528255528256
girarjo01,1998,1,NYA,AL,78,254,31,70,11,4,3,31.0,2.0,4.0,14,38.0,1.0,2.0,8.0,1.0,10.0,0.2755905511811024
gonzaal01,1998,1,TOR,AL,158,568,70,136,28,1,13,51.0,21.0,6.0,28,121.0,1.0,6.0,13.0,3.0,13.0,0.23943661971830985
gonzaju03,1998,1,TEX,AL,154,606,110,193,50,2,45,157.0,2.0,1.0,46,126.0,9.0,6.0,0.0,11.0,20.0,0.3184818481848185
gonzalu01,1998,1,DET,AL,154,547,84,146,35,5,23,71.0,12.0,7.0,57,62.0,7.0,8.0,0.0,8.0,9.0,0.26691042047531993
goodedw01,1998,1,CLE,AL,1,2,0,0,0,0,0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
goodwto01,1998,1,TEX,AL,154,520,102,151,13,3,2,33.0,38.0,20.0,73,90.0,0.0,2.0,10.0,3.0,2.0,0.2903846153846154
gordoto01,1998,1,BOS,AL,73,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,
greensh01,1998,1,TOR,AL,158,630,106,175,33,4,35,100.0,35.0,12.0,50,142.0,2.0,5.0,1.0,3.0,6.0,0.2777777777777778
griffke02,1998,1,SEA,AL,161,633,120,180,33,3,56,146.0,20.0,5.0,76,121.0,11.0,7.0,0.0,4.0,14.0,0.2843601895734597
groombu01,1998,1,OAK,AL,75,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,
guarded01,1998,1,MIN,AL,79,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,
guilloz01,1998,1,BAL,AL,12,16,2,1,0,0,0,0.0,0.0,1.0,1,2.0,0.0,0.0,1.0,0.0,1.0,0.0625
hammoje01,1998,1,BAL,AL,63,171,36,46,12,1,6,28.0,7.0,2.0,26,38.0,1.0,3.0,0.0,3.0,2.0,0.26900584795321636
helliri01,1998,1,TEX,AL,2,5,0,1,0,0,0,0.0,0.0,0.0,0,2.0,0.0,0.0,1.0,0.0,0.0,0.2
henderi01,1998,1,OAK,AL,152,542,101,128,16,1,14,57.0,66.0,13.0,118,114.0,0.0,5.0,2.0,3.0,5.0,0.23616236162361623
hernaro01,1998,1,TBA,AL,67,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,
hillgl01,1998,1,SEA,AL,74,259,37,75,20,2,12,33.0,1.0,1.0,14,45.0,1.0,3.0,0.0,1.0,13.0,0.28957528957528955
hillke01,1998,1,ANA,AL,1,1,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
holmeda01,1998,1,NYA,AL,34,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,
incavpe01,1998,1,DET,AL,7,14,0,1,0,0,0,0.0,0.0,0.0,1,6.0,0.0,0.0,0.0,0.0,0.0,0.07142857142857142
jacksmi02,1998,1,CLE,AL,69,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,
jeffegr01,1998,2,ANA,AL,19,72,7,25,6,0,1,10.0,1.0,0.0,0,5.0,0.0,0.0,0.0,0.0,2.0,0.3472222222222222
johnsra05,1998,1,SEA,AL,2,7,1,1,0,0,0,0.0,0.0,0.0,0,2.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285
jonesdo01,1998,2,CLE,AL,23,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,
jonesto02,1998,1,DET,AL,65,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,
justida01,1998,1,CLE,AL,146,540,94,151,39,2,21,88.0,9.0,3.0,76,98.0,7.0,0.0,0.0,9.0,9.0,0.2796296296296296
kellyro01,1998,1,TEX,AL,75,257,48,83,7,3,16,46.0,0.0,2.0,8,46.0,0.0,3.0,1.0,1.0,4.0,0.3229571984435798
keyji01,1998,1,BAL,AL,25,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,
kreutch01,1998,1,CHA,AL,93,245,26,62,9,1,2,33.0,1.0,0.0,32,45.0,1.0,3.0,5.0,1.0,8.0,0.2530612244897959
kreutch01,1998,2,ANA,AL,3,7,1,1,1,0,0,0.0,0.0,0.0,1,4.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285
lawtoma02,1998,1,MIN,AL,152,557,91,155,36,6,21,77.0,16.0,8.0,86,64.0,6.0,15.0,0.0,4.0,10.0,0.27827648114901254
lewisda01,1998,1,BOS,AL,155,585,95,157,25,3,8,63.0,29.0,12.0,70,94.0,0.0,8.0,2.0,5.0,12.0,0.26837606837606837
leyriji01,1998,1,BOS,AL,52,129,17,37,6,0,8,24.0,0.0,0.0,21,34.0,1.0,2.0,0.0,4.0,4.0,0.2868217054263566
loaizes01,1998,2,TEX,AL,14,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,
loftoke01,1998,1,CLE,AL,154,600,101,169,31,6,12,64.0,54.0,10.0,87,80.0,1.0,2.0,3.0,6.0,7.0,0.2816666666666667
magadda01,1998,1,OAK,AL,35,109,12,35,8,0,1,13.0,0.0,1.0,13,12.0,1.0,0.0,0.0,1.0,5.0,0.3211009174311927
martida01,1998,1,TBA,AL,90,309,31,79,11,0,3,20.0,8.0,7.0,35,52.0,4.0,2.0,0.0,1.0,5.0,0.255663430420712
martied01,1998,1,SEA,AL,154,556,86,179,46,1,29,102.0,1.0,1.0,106,96.0,4.0,3.0,0.0,7.0,13.0,0.32194244604316546
martipe02,1998,1,BOS,AL,2,7,0,0,0,0,0,0.0,0.0,0.0,0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
martiti02,1998,1,NYA,AL,142,531,92,149,33,1,28,123.0,2.0,1.0,61,83.0,3.0,6.0,0.0,10.0,18.0,0.2806026365348399
mcgrifr01,1998,1,TBA,AL,151,564,73,160,33,0,19,81.0,7.0,2.0,79,118.0,9.0,2.0,0.0,4.0,14.0,0.28368794326241137
mclemma01,1998,1,TEX,AL,126,461,79,114,15,1,5,53.0,12.0,4.0,89,64.0,1.0,2.0,12.0,3.0,15.0,0.2472885032537961
merceor01,1998,1,MIN,AL,63,204,22,59,12,0,5,33.0,1.0,4.0,17,29.0,3.0,1.0,0.0,1.0,4.0,0.28921568627450983
merceor01,1998,2,BOS,AL,9,9,0,0,0,0,0,2.0,0.0,0.0,2,3.0,0.0,0.0,0.0,1.0,0.0,0.0
mesajo01,1998,1,CLE,AL,44,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,
mitchke01,1998,1,OAK,AL,51,127,14,29,7,1,2,21.0,0.0,0.0,9,26.0,0.0,0.0,0.0,0.0,4.0,0.2283464566929134
molitpa01,1998,1,MIN,AL,126,502,75,141,29,5,4,69.0,9.0,2.0,45,41.0,5.0,1.0,1.0,10.0,19.0,0.28087649402390436
morgami01,1998,1,MIN,AL,1,2,1,1,0,0,0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.5
moyerja01,1998,1,SEA,AL,1,2,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mussimi01,1998,1,BAL,AL,1,2,0,0,0,0,0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
myersra01,1998,1,TOR,AL,4,1,0,0,0,0,0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
nelsoje01,1998,1,NYA,AL,3,1,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
nevinph01,1998,1,ANA,AL,75,237,27,54,8,1,8,27.0,0.0,0.0,17,67.0,0.0,5.0,0.0,2.0,6.0,0.22784810126582278
nixonot01,1998,1,MIN,AL,110,448,71,133,6,6,1,20.0,37.0,7.0,44,56.0,0.0,2.0,4.0,2.0,14.0,0.296875
obriech01,1998,1,CHA,AL,57,164,12,43,9,0,4,18.0,0.0,0.0,9,31.0,0.0,2.0,3.0,3.0,3.0,0.2621951219512195
obriech01,1998,2,ANA,AL,5,11,1,2,0,0,0,0.0,0.0,0.0,1,2.0,0.0,0.0,0.0,0.0,0.0,0.18181818181818182
offerjo01,1998,1,KCA,AL,158,607,102,191,28,13,7,66.0,45.0,12.0,89,96.0,1.0,5.0,2.0,6.0,7.0,0.31466227347611203
olivaom01,1998,1,ANA,AL,4,2,1,0,0,0,0,0.0,0.0,0.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
oliveda02,1998,1,TEX,AL,2,6,1,1,1,0,0,1.0,0.0,0.0,0,2.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666
olivejo01,1998,1,DET,AL,50,155,8,35,8,0,4,22.0,0.0,1.0,7,33.0,0.0,0.0,0.0,4.0,5.0,0.22580645161290322
olivejo01,1998,2,SEA,AL,29,85,12,19,3,0,2,10.0,1.0,0.0,10,15.0,0.0,0.0,2.0,0.0,3.0,0.2235294117647059
oneilpa01,1998,1,NYA,AL,152,602,95,191,40,2,24,116.0,15.0,1.0,57,103.0,2.0,2.0,0.0,11.0,22.0,0.31727574750830567
oroscje01,1998,1,BAL,AL,69,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,
palmede01,1998,1,KCA,AL,152,572,84,159,27,2,34,119.0,8.0,2.0,48,134.0,3.0,6.0,0.0,13.0,18.0,0.27797202797202797
palmera01,1998,1,BAL,AL,162,619,98,183,36,1,43,121.0,11.0,7.0,79,91.0,8.0,7.0,0.0,4.0,14.0,0.2956381260096931
pendlte01,1998,1,KCA,AL,79,237,17,61,10,0,3,29.0,1.0,0.0,15,49.0,1.0,0.0,0.0,2.0,2.0,0.25738396624472576
phillto02,1998,1,TOR,AL,13,48,9,17,5,0,1,7.0,0.0,0.0,9,6.0,1.0,2.0,0.0,1.0,2.0,0.3541666666666667
plesada01,1998,1,TOR,AL,78,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,
plunker01,1998,1,CLE,AL,37,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,
pooleji02,1998,2,CLE,AL,12,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,
quantpa01,1998,1,TOR,AL,82,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,
raineti01,1998,1,NYA,AL,109,321,53,93,13,1,5,47.0,8.0,3.0,55,49.0,1.0,3.0,0.0,3.0,5.0,0.2897196261682243
ramirma02,1998,1,CLE,AL,150,571,108,168,35,2,45,145.0,5.0,3.0,76,121.0,6.0,6.0,0.0,10.0,18.0,0.29422066549912435
reedst01,1998,2,CLE,AL,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,
rhodear01,1998,1,BAL,AL,1,2,0,1,0,0,0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.5
ripkeca01,1998,1,BAL,AL,161,601,65,163,27,1,14,61.0,0.0,2.0,51,68.0,0.0,4.0,1.0,2.0,9.0,0.27121464226289516
rodriiv01,1998,1,TEX,AL,145,579,88,186,40,4,21,91.0,9.0,0.0,32,88.0,4.0,3.0,0.0,3.0,18.0,0.32124352331606215
rogerke01,1998,1,OAK,AL,2,4,1,0,0,0,0,0.0,0.0,0.0,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
saberbr01,1998,1,BOS,AL,2,5,0,0,0,0,0,0.0,0.0,0.0,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
samueju01,1998,1,TOR,AL,43,50,14,9,2,0,1,2.0,13.0,8.0,7,13.0,0.0,1.0,1.0,0.0,0.0,0.18
santibe01,1998,1,TOR,AL,15,29,3,9,5,0,0,4.0,0.0,0.0,1,6.0,0.0,0.0,0.0,0.0,1.0,0.3103448275862069
seguida01,1998,1,SEA,AL,143,522,79,159,36,1,19,84.0,3.0,1.0,49,80.0,4.0,0.0,0.0,9.0,12.0,0.3045977011494253
seleaa01,1998,1,TEX,AL,2,4,0,1,1,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.25
servisc01,1998,1,KCA,AL,4,1,0,0,0,0,0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
sierrru01,1998,1,CHA,AL,27,74,7,16,4,1,4,11.0,2.0,0.0,3,11.0,0.0,0.0,0.0,0.0,2.0,0.21621621621621623
sojolu01,1998,1,NYA,AL,54,147,16,34,3,1,0,14.0,1.0,0.0,4,15.0,0.0,0.0,1.0,1.0,5.0,0.23129251700680273
stairma01,1998,1,OAK,AL,149,523,88,154,33,1,26,106.0,8.0,3.0,59,93.0,4.0,6.0,1.0,4.0,13.0,0.2944550669216061
stanlmi02,1998,1,TOR,AL,98,341,49,82,13,0,22,47.0,2.0,1.0,56,86.0,3.0,5.0,0.0,3.0,6.0,0.2404692082111437
stanlmi02,1998,2,BOS,AL,47,156,25,45,12,0,7,32.0,1.0,0.0,26,43.0,2.0,2.0,0.0,4.0,6.0,0.28846153846153844
stantmi02,1998,1,NYA,AL,4,1,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stiebda01,1998,1,TOR,AL,1,1,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stottto01,1998,2,TEX,AL,10,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,
strawda01,1998,1,NYA,AL,101,295,44,73,11,2,24,57.0,8.0,7.0,46,90.0,4.0,3.0,0.0,1.0,1.0,0.24745762711864408
suppaje01,1998,2,KCA,AL,4,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,
surhobj01,1998,1,BAL,AL,162,573,79,160,34,1,22,92.0,9.0,7.0,49,81.0,9.0,1.0,1.0,10.0,13.0,0.2792321116928447
swindgr01,1998,1,MIN,AL,52,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,
swindgr01,1998,2,BOS,AL,29,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,
thomafr04,1998,1,CHA,AL,160,585,109,155,35,2,29,109.0,7.0,0.0,110,93.0,2.0,6.0,0.0,11.0,14.0,0.26495726495726496
thomeji01,1998,1,CLE,AL,123,440,89,129,34,2,30,85.0,1.0,0.0,89,141.0,8.0,4.0,0.0,4.0,7.0,0.29318181818181815
timlimi01,1998,1,SEA,AL,70,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,
velarra01,1998,1,ANA,AL,51,188,29,49,13,1,4,26.0,7.0,2.0,34,42.0,0.0,1.0,0.0,1.0,8.0,0.26063829787234044
venturo01,1998,1,CHA,AL,161,590,84,155,31,4,21,91.0,1.0,1.0,79,111.0,15.0,1.0,1.0,3.0,10.0,0.2627118644067797
villoro01,1998,1,CLE,AL,25,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,
vizquom01,1998,1,CLE,AL,151,576,86,166,30,6,2,50.0,37.0,12.0,62,64.0,1.0,4.0,12.0,6.0,10.0,0.2881944444444444
wakefti01,1998,1,BOS,AL,2,2,0,0,0,0,0,0.0,0.0,0.0,1,2.0,0.0,0.0,2.0,0.0,0.0,0.0
walketo04,1998,1,MIN,AL,143,528,85,167,41,3,12,62.0,19.0,7.0,47,65.0,9.0,2.0,0.0,4.0,13.0,0.3162878787878788
wellsda01,1998,1,NYA,AL,1,4,0,1,0,0,0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.25
whitema01,1998,1,CLE,AL,87,226,31,64,14,0,6,29.0,2.0,1.0,29,60.0,0.0,3.0,1.0,0.0,7.0,0.2831858407079646
whiteri01,1998,1,TBA,AL,4,3,0,1,0,0,0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333
wilkiri01,1998,1,SEA,AL,19,41,5,8,1,1,1,4.0,0.0,0.0,4,14.0,0.0,0.0,0.0,1.0,1.0,0.1951219512195122
willibe02,1998,1,NYA,AL,128,499,101,169,30,5,26,97.0,15.0,9.0,74,81.0,9.0,1.0,0.0,4.0,19.0,0.33867735470941884
williwo02,1998,1,TOR,AL,2,6,0,2,0,0,0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333
witasja01,1998,1,OAK,AL,7,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,
wittbo01,1998,1,TEX,AL,1,1,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
worreti01,1998,1,DET,AL,15,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,
worreti01,1998,2,CLE,AL,3,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,
worreti01,1998,3,OAK,AL,25,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,
zeileto01,1998,3,TEX,AL,52,180,26,47,14,1,6,28.0,1.0,0.0,28,32.0,0.0,1.0,1.0,3.0,3.0,0.2611111111111111
aloumo01,1998,1,HOU,NL,159,584,104,182,34,5,38,124.0,11.0,3.0,84,87.0,11.0,5.0,0.0,6.0,14.0,0.3116438356164384
ashbyan01,1998,1,SDN,NL,32,72,1,8,2,0,0,2.0,0.0,0.0,2,35.0,0.0,0.0,9.0,0.0,0.0,0.1111111111111111
astacpe01,1998,1,COL,NL,34,62,4,8,2,0,0,3.0,0.0,0.0,0,21.0,0.0,2.0,11.0,0.0,1.0,0.12903225806451613
ausmubr01,1998,1,HOU,NL,128,412,62,111,10,4,6,45.0,10.0,3.0,53,60.0,11.0,3.0,3.0,1.0,18.0,0.26941747572815533
baergca01,1998,1,NYN,NL,147,511,46,136,27,1,7,53.0,0.0,1.0,24,55.0,6.0,6.0,3.0,7.0,21.0,0.26614481409001955
bagweje01,1998,1,HOU,NL,147,540,124,164,33,1,34,111.0,19.0,7.0,109,90.0,8.0,7.0,0.0,5.0,14.0,0.3037037037037037
bellda01,1998,1,SLN,NL,4,9,0,2,1,0,0,0.0,0.0,0.0,0,3.0,0.0,0.0,0.0,0.0,0.0,0.2222222222222222
bellira01,1998,1,ATL,NL,7,20,1,5,0,0,0,1.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,2.0,0.25
